po_id,source_primal,order_date,expected_arrival,quantity_kg,status,supplier,actual_arrival,received_kg,data_source
PO-20250403-00204,Blade Eyes,2025-04-01,2025-04-03,90.83,short_shipped,Northlake Beef Co.,2025-04-03,81.0,synthetic
PO-20250405-00205,Blade Eyes,2025-04-03,2025-04-05,9.0,delivered,Northlake Beef Co.,2025-04-05,9.0,synthetic
PO-20250407-00206,Blade Eyes,2025-04-05,2025-04-07,570.0,delivered,Northlake Beef Co.,2025-04-07,570.0,synthetic
PO-20250414-00207,Blade Eyes,2025-04-12,2025-04-14,624.0,delivered,Northlake Beef Co.,2025-04-14,624.0,synthetic
PO-20250415-00208,Blade Eyes,2025-04-13,2025-04-15,63.0,delivered,Northlake Beef Co.,2025-04-15,63.0,synthetic
PO-20250416-00209,Blade Eyes,2025-04-14,2025-04-16,54.0,delivered,Northlake Beef Co.,2025-04-16,54.0,synthetic
PO-20250419-00210,Blade Eyes,2025-04-17,2025-04-19,30.0,delivered,Northlake Beef Co.,2025-04-19,30.0,synthetic
PO-20250421-00211,Blade Eyes,2025-04-19,2025-04-21,537.0,delivered,Northlake Beef Co.,2025-04-21,537.0,synthetic
PO-20250422-00212,Blade Eyes,2025-04-20,2025-04-22,183.0,delivered,Northlake Beef Co.,2025-04-22,183.0,synthetic
PO-20250424-00213,Blade Eyes,2025-04-22,2025-04-24,96.0,delivered,Northlake Beef Co.,2025-04-24,96.0,synthetic
PO-20250426-00214,Blade Eyes,2025-04-24,2025-04-26,72.0,delivered,Northlake Beef Co.,2025-04-26,72.0,synthetic
PO-20250428-00215,Blade Eyes,2025-04-26,2025-04-28,354.0,delivered,Northlake Beef Co.,2025-04-28,354.0,synthetic
PO-20250429-00216,Blade Eyes,2025-04-27,2025-04-29,21.0,delivered,Northlake Beef Co.,2025-04-29,21.0,synthetic
PO-20250430-00217,Blade Eyes,2025-04-28,2025-04-30,39.0,delivered,Northlake Beef Co.,2025-04-30,39.0,synthetic
PO-20250506-00218,Blade Eyes,2025-05-04,2025-05-06,663.0,delivered,Northlake Beef Co.,2025-05-06,663.0,synthetic
PO-20250507-00219,Blade Eyes,2025-05-05,2025-05-07,63.0,delivered,Northlake Beef Co.,2025-05-07,63.0,synthetic
PO-20250509-00220,Blade Eyes,2025-05-07,2025-05-09,51.0,delivered,Northlake Beef Co.,2025-05-09,51.0,synthetic
PO-20250513-00221,Blade Eyes,2025-05-11,2025-05-13,600.0,delivered,Northlake Beef Co.,2025-05-13,600.0,synthetic
PO-20250514-00222,Blade Eyes,2025-05-12,2025-05-14,126.0,delivered,Northlake Beef Co.,2025-05-14,126.0,synthetic
PO-20250523-00223,Blade Eyes,2025-05-21,2025-05-23,633.0,delivered,Northlake Beef Co.,2025-05-23,633.0,synthetic
PO-20250526-00224,Blade Eyes,2025-05-24,2025-05-26,585.0,delivered,Northlake Beef Co.,2025-05-26,585.0,synthetic
PO-20250530-00225,Blade Eyes,2025-05-25,2025-05-27,66.0,delivered,Northlake Beef Co.,2025-05-30,66.0,synthetic
PO-20250531-00226,Blade Eyes,2025-05-29,2025-05-31,72.0,delivered,Northlake Beef Co.,2025-05-31,72.0,synthetic
PO-20250602-00227,Blade Eyes,2025-05-31,2025-06-02,609.0,delivered,Northlake Beef Co.,2025-06-02,609.0,synthetic
PO-20250604-00228,Blade Eyes,2025-05-30,2025-06-01,78.0,delivered,Northlake Beef Co.,2025-06-04,78.0,synthetic
PO-20250609-00229,Blade Eyes,2025-06-07,2025-06-09,663.0,delivered,Northlake Beef Co.,2025-06-09,663.0,synthetic
PO-20250610-00230,Blade Eyes,2025-06-08,2025-06-10,15.0,delivered,Northlake Beef Co.,2025-06-10,15.0,synthetic
PO-20250612-00231,Blade Eyes,2025-06-10,2025-06-12,111.0,delivered,Northlake Beef Co.,2025-06-12,111.0,synthetic
PO-20250616-00232,Blade Eyes,2025-06-14,2025-06-16,711.0,delivered,Northlake Beef Co.,2025-06-16,711.0,synthetic
PO-20250617-00233,Blade Eyes,2025-06-15,2025-06-17,18.0,delivered,Northlake Beef Co.,2025-06-17,18.0,synthetic
PO-20250619-00234,Blade Eyes,2025-06-17,2025-06-19,78.0,delivered,Northlake Beef Co.,2025-06-19,78.0,synthetic
PO-20250624-00235,Blade Eyes,2025-06-22,2025-06-24,540.0,delivered,Northlake Beef Co.,2025-06-24,540.0,synthetic
PO-20250625-00236,Blade Eyes,2025-06-23,2025-06-25,192.0,delivered,Northlake Beef Co.,2025-06-25,192.0,synthetic
PO-20250630-00237,Blade Eyes,2025-06-28,2025-06-30,531.0,delivered,Northlake Beef Co.,2025-06-30,531.0,synthetic
PO-20250702-00238,Blade Eyes,2025-06-30,2025-07-02,102.0,delivered,Northlake Beef Co.,2025-07-02,102.0,synthetic
PO-20250704-00239,Blade Eyes,2025-07-02,2025-07-04,27.0,delivered,Northlake Beef Co.,2025-07-04,27.0,synthetic
PO-20250707-00240,Blade Eyes,2025-07-05,2025-07-07,732.0,delivered,Northlake Beef Co.,2025-07-07,732.0,synthetic
PO-20250709-00241,Blade Eyes,2025-07-07,2025-07-09,18.0,delivered,Northlake Beef Co.,2025-07-09,18.0,synthetic
PO-20250714-00242,Blade Eyes,2025-07-12,2025-07-14,633.0,delivered,Northlake Beef Co.,2025-07-14,633.0,synthetic
PO-20250715-00243,Blade Eyes,2025-07-13,2025-07-15,83.98,short_shipped,Northlake Beef Co.,2025-07-15,75.0,synthetic
PO-20250717-00244,Blade Eyes,2025-07-12,2025-07-14,105.0,delivered,Northlake Beef Co.,2025-07-17,105.0,synthetic
PO-20250721-00245,Blade Eyes,2025-07-19,2025-07-21,606.0,delivered,Northlake Beef Co.,2025-07-21,606.0,synthetic
PO-20250722-00246,Blade Eyes,2025-07-20,2025-07-22,18.0,delivered,Northlake Beef Co.,2025-07-22,18.0,synthetic
PO-20250724-00247,Blade Eyes,2025-07-22,2025-07-24,12.0,delivered,Northlake Beef Co.,2025-07-24,12.0,synthetic
PO-20250725-00248,Blade Eyes,2025-07-23,2025-07-25,36.0,delivered,Northlake Beef Co.,2025-07-25,36.0,synthetic
PO-20250728-00249,Blade Eyes,2025-07-26,2025-07-28,579.0,delivered,Northlake Beef Co.,2025-07-28,579.0,synthetic
PO-20250730-00250,Blade Eyes,2025-07-28,2025-07-30,132.0,delivered,Northlake Beef Co.,2025-07-30,132.0,synthetic
PO-20250804-00251,Blade Eyes,2025-08-02,2025-08-04,648.0,delivered,Northlake Beef Co.,2025-08-04,648.0,synthetic
PO-20250805-00252,Blade Eyes,2025-08-03,2025-08-05,9.0,delivered,Northlake Beef Co.,2025-08-05,9.0,synthetic
PO-20250811-00253,Blade Eyes,2025-08-09,2025-08-11,570.0,delivered,Northlake Beef Co.,2025-08-11,570.0,synthetic
PO-20250812-00254,Blade Eyes,2025-08-07,2025-08-09,12.0,delivered,Northlake Beef Co.,2025-08-12,12.0,synthetic
PO-20250814-00255,Blade Eyes,2025-08-12,2025-08-14,21.0,delivered,Northlake Beef Co.,2025-08-14,21.0,synthetic
PO-20250815-00256,Blade Eyes,2025-08-13,2025-08-15,30.0,delivered,Northlake Beef Co.,2025-08-15,30.0,synthetic
PO-20250816-00257,Blade Eyes,2025-08-14,2025-08-16,42.0,delivered,Northlake Beef Co.,2025-08-16,42.0,synthetic
PO-20250818-00258,Blade Eyes,2025-08-16,2025-08-18,570.0,delivered,Northlake Beef Co.,2025-08-18,570.0,synthetic
PO-20250821-00259,Blade Eyes,2025-08-18,2025-08-20,15.0,delivered,Northlake Beef Co.,2025-08-21,15.0,synthetic
PO-20250822-00260,Blade Eyes,2025-08-17,2025-08-19,30.0,delivered,Northlake Beef Co.,2025-08-22,30.0,synthetic
PO-20250823-00261,Blade Eyes,2025-08-21,2025-08-23,84.0,delivered,Northlake Beef Co.,2025-08-23,84.0,synthetic
PO-20250825-00262,Blade Eyes,2025-08-23,2025-08-25,678.0,delivered,Northlake Beef Co.,2025-08-25,678.0,synthetic
PO-20250827-00263,Blade Eyes,2025-08-25,2025-08-27,24.0,delivered,Northlake Beef Co.,2025-08-27,24.0,synthetic
PO-20250830-00264,Blade Eyes,2025-08-28,2025-08-30,87.0,delivered,Northlake Beef Co.,2025-08-30,87.0,synthetic
PO-20250902-00265,Blade Eyes,2025-08-31,2025-09-02,600.0,delivered,Northlake Beef Co.,2025-09-02,600.0,synthetic
PO-20250903-00266,Blade Eyes,2025-09-01,2025-09-03,39.0,delivered,Northlake Beef Co.,2025-09-03,39.0,synthetic
PO-20250904-00267,Blade Eyes,2025-09-02,2025-09-04,33.0,delivered,Northlake Beef Co.,2025-09-04,33.0,synthetic
PO-20250906-00268,Blade Eyes,2025-09-04,2025-09-06,48.0,delivered,Northlake Beef Co.,2025-09-06,48.0,synthetic
PO-20250908-00269,Blade Eyes,2025-09-06,2025-09-08,540.0,delivered,Northlake Beef Co.,2025-09-08,540.0,synthetic
PO-20250909-00270,Blade Eyes,2025-09-07,2025-09-09,18.0,delivered,Northlake Beef Co.,2025-09-09,18.0,synthetic
PO-20250912-00271,Blade Eyes,2025-09-10,2025-09-12,90.0,delivered,Northlake Beef Co.,2025-09-12,90.0,synthetic
PO-20250913-00272,Blade Eyes,2025-09-10,2025-09-12,9.0,delivered,Northlake Beef Co.,2025-09-13,9.0,synthetic
PO-20250915-00273,Blade Eyes,2025-09-13,2025-09-15,477.0,delivered,Northlake Beef Co.,2025-09-15,477.0,synthetic
PO-20250918-00274,Blade Eyes,2025-09-16,2025-09-18,50.09,short_shipped,Northlake Beef Co.,2025-09-18,36.0,synthetic
PO-20250923-00275,Blade Eyes,2025-09-21,2025-09-23,594.0,delivered,Northlake Beef Co.,2025-09-23,594.0,synthetic
PO-20250924-00276,Blade Eyes,2025-09-22,2025-09-24,99.0,delivered,Northlake Beef Co.,2025-09-24,99.0,synthetic
PO-20250927-00277,Blade Eyes,2025-09-25,2025-09-27,45.0,delivered,Northlake Beef Co.,2025-09-27,45.0,synthetic
PO-20250929-00278,Blade Eyes,2025-09-27,2025-09-29,561.0,delivered,Northlake Beef Co.,2025-09-29,561.0,synthetic
PO-20250930-00279,Blade Eyes,2025-09-28,2025-09-30,30.0,delivered,Northlake Beef Co.,2025-09-30,30.0,synthetic
PO-20251001-00280,Blade Eyes,2025-09-29,2025-10-01,6.0,delivered,Northlake Beef Co.,2025-10-01,6.0,synthetic
PO-20251003-00281,Blade Eyes,2025-10-01,2025-10-03,137.03,short_shipped,Northlake Beef Co.,2025-10-03,105.0,synthetic
PO-20251009-00282,Blade Eyes,2025-10-07,2025-10-09,633.0,delivered,Northlake Beef Co.,2025-10-09,633.0,synthetic
PO-20251014-00283,Blade Eyes,2025-10-12,2025-10-14,519.0,delivered,Northlake Beef Co.,2025-10-14,519.0,synthetic
PO-20251015-00284,Blade Eyes,2025-10-13,2025-10-15,141.0,delivered,Northlake Beef Co.,2025-10-15,141.0,synthetic
PO-20251020-00285,Blade Eyes,2025-10-18,2025-10-20,495.0,delivered,Northlake Beef Co.,2025-10-20,495.0,synthetic
PO-20251021-00286,Blade Eyes,2025-10-19,2025-10-21,168.0,delivered,Northlake Beef Co.,2025-10-21,168.0,synthetic
PO-20251022-00287,Blade Eyes,2025-10-20,2025-10-22,12.0,delivered,Northlake Beef Co.,2025-10-22,12.0,synthetic
PO-20251024-00288,Blade Eyes,2025-10-22,2025-10-24,93.0,delivered,Northlake Beef Co.,2025-10-24,93.0,synthetic
PO-20251025-00289,Blade Eyes,2025-10-23,2025-10-25,33.0,delivered,Northlake Beef Co.,2025-10-25,33.0,synthetic
PO-20251027-00290,Blade Eyes,2025-10-25,2025-10-27,528.0,delivered,Northlake Beef Co.,2025-10-27,528.0,synthetic
PO-20251030-00291,Blade Eyes,2025-10-28,2025-10-30,40.62,short_shipped,Northlake Beef Co.,2025-10-30,33.0,synthetic
PO-20251103-00292,Blade Eyes,2025-11-01,2025-11-03,537.0,delivered,Northlake Beef Co.,2025-11-03,537.0,synthetic
PO-20251104-00293,Blade Eyes,2025-11-02,2025-11-04,12.0,delivered,Northlake Beef Co.,2025-11-04,12.0,synthetic
PO-20251105-00294,Blade Eyes,2025-11-03,2025-11-05,66.0,delivered,Northlake Beef Co.,2025-11-05,66.0,synthetic
PO-20251106-00295,Blade Eyes,2025-11-04,2025-11-06,42.0,delivered,Northlake Beef Co.,2025-11-06,42.0,synthetic
PO-20251108-00296,Blade Eyes,2025-11-06,2025-11-08,57.0,delivered,Northlake Beef Co.,2025-11-08,57.0,synthetic
PO-20251110-00297,Blade Eyes,2025-11-08,2025-11-10,354.0,delivered,Northlake Beef Co.,2025-11-10,354.0,synthetic
PO-20251111-00298,Blade Eyes,2025-11-09,2025-11-11,69.0,delivered,Northlake Beef Co.,2025-11-11,69.0,synthetic
PO-20251112-00299,Blade Eyes,2025-11-10,2025-11-12,12.0,delivered,Northlake Beef Co.,2025-11-12,12.0,synthetic
PO-20251114-00300,Blade Eyes,2025-11-12,2025-11-14,9.0,delivered,Northlake Beef Co.,2025-11-14,9.0,synthetic
PO-20251115-00301,Blade Eyes,2025-11-13,2025-11-15,30.0,delivered,Northlake Beef Co.,2025-11-15,30.0,synthetic
PO-20251117-00302,Blade Eyes,2025-11-15,2025-11-17,459.0,delivered,Northlake Beef Co.,2025-11-17,459.0,synthetic
PO-20251118-00303,Blade Eyes,2025-11-16,2025-11-18,114.0,delivered,Northlake Beef Co.,2025-11-18,114.0,synthetic
PO-20251122-00304,Blade Eyes,2025-11-20,2025-11-22,126.0,delivered,Northlake Beef Co.,2025-11-22,126.0,synthetic
PO-20251124-00305,Blade Eyes,2025-11-22,2025-11-24,381.0,delivered,Northlake Beef Co.,2025-11-24,381.0,synthetic
PO-20251125-00306,Blade Eyes,2025-11-23,2025-11-25,6.0,delivered,Northlake Beef Co.,2025-11-25,6.0,synthetic
PO-20251126-00307,Blade Eyes,2025-11-24,2025-11-26,123.0,delivered,Northlake Beef Co.,2025-11-26,123.0,synthetic
PO-20251127-00308,Blade Eyes,2025-11-25,2025-11-27,57.0,delivered,Northlake Beef Co.,2025-11-27,57.0,synthetic
PO-20251203-00309,Blade Eyes,2025-12-01,2025-12-03,549.0,delivered,Northlake Beef Co.,2025-12-03,549.0,synthetic
PO-20251204-00310,Blade Eyes,2025-12-02,2025-12-04,36.0,delivered,Northlake Beef Co.,2025-12-04,36.0,synthetic
PO-20251205-00311,Blade Eyes,2025-12-03,2025-12-05,27.0,delivered,Northlake Beef Co.,2025-12-05,27.0,synthetic
PO-20251208-00312,Blade Eyes,2025-12-06,2025-12-08,507.22,short_shipped,Northlake Beef Co.,2025-12-08,474.0,synthetic
PO-20251209-00313,Blade Eyes,2025-12-07,2025-12-09,117.0,delivered,Northlake Beef Co.,2025-12-09,117.0,synthetic
PO-20251211-00314,Blade Eyes,2025-12-09,2025-12-11,15.0,delivered,Northlake Beef Co.,2025-12-11,15.0,synthetic
PO-20251212-00315,Blade Eyes,2025-12-10,2025-12-12,51.0,delivered,Northlake Beef Co.,2025-12-12,51.0,synthetic
PO-20251213-00316,Blade Eyes,2025-12-09,2025-12-11,75.0,delivered,Northlake Beef Co.,2025-12-13,75.0,synthetic
PO-20251215-00317,Blade Eyes,2025-12-13,2025-12-15,462.0,delivered,Northlake Beef Co.,2025-12-15,462.0,synthetic
PO-20251217-00318,Blade Eyes,2025-12-15,2025-12-17,27.0,delivered,Northlake Beef Co.,2025-12-17,27.0,synthetic
PO-20251219-00319,Blade Eyes,2025-12-15,2025-12-17,24.0,delivered,Northlake Beef Co.,2025-12-19,24.0,synthetic
PO-20251222-00320,Blade Eyes,2025-12-20,2025-12-22,537.0,delivered,Northlake Beef Co.,2025-12-22,537.0,synthetic
PO-20251223-00321,Blade Eyes,2025-12-21,2025-12-23,141.0,delivered,Northlake Beef Co.,2025-12-23,141.0,synthetic
PO-20251229-00322,Blade Eyes,2025-12-27,2025-12-29,657.0,delivered,Northlake Beef Co.,2025-12-29,657.0,synthetic
PO-20250106-00323,Bone-in Ribeye,2025-01-04,2025-01-06,192.0,delivered,Northlake Beef Co.,2025-01-06,192.0,synthetic
PO-20250107-00324,Bone-in Ribeye,2025-01-05,2025-01-07,15.0,delivered,Northlake Beef Co.,2025-01-07,15.0,synthetic
PO-20250111-00325,Bone-in Ribeye,2025-01-09,2025-01-11,36.0,delivered,Northlake Beef Co.,2025-01-11,36.0,synthetic
PO-20250114-00326,Bone-in Ribeye,2025-01-12,2025-01-14,63.0,delivered,Northlake Beef Co.,2025-01-14,63.0,synthetic
PO-20250115-00327,Bone-in Ribeye,2025-01-13,2025-01-15,21.0,delivered,Northlake Beef Co.,2025-01-15,21.0,synthetic
PO-20250116-00328,Bone-in Ribeye,2025-01-14,2025-01-16,21.0,delivered,Northlake Beef Co.,2025-01-16,21.0,synthetic
PO-20250120-00329,Bone-in Ribeye,2025-01-18,2025-01-20,138.0,delivered,Northlake Beef Co.,2025-01-20,138.0,synthetic
PO-20250122-00330,Bone-in Ribeye,2025-01-20,2025-01-22,39.0,delivered,Northlake Beef Co.,2025-01-22,39.0,synthetic
PO-20250124-00331,Bone-in Ribeye,2025-01-22,2025-01-24,18.0,delivered,Northlake Beef Co.,2025-01-24,18.0,synthetic
PO-20250125-00332,Bone-in Ribeye,2025-01-23,2025-01-25,39.0,delivered,Northlake Beef Co.,2025-01-25,39.0,synthetic
PO-20250127-00333,Bone-in Ribeye,2025-01-25,2025-01-27,63.0,delivered,Northlake Beef Co.,2025-01-27,63.0,synthetic
PO-20250128-00334,Bone-in Ribeye,2025-01-26,2025-01-28,3.0,delivered,Northlake Beef Co.,2025-01-28,3.0,synthetic
PO-20250203-00335,Bone-in Ribeye,2025-01-31,2025-02-02,141.0,delivered,Northlake Beef Co.,2025-02-03,141.0,synthetic
PO-20250204-00336,Bone-in Ribeye,2025-01-30,2025-02-01,12.0,delivered,Northlake Beef Co.,2025-02-04,12.0,synthetic
PO-20250205-00337,Bone-in Ribeye,2025-02-03,2025-02-05,36.0,delivered,Northlake Beef Co.,2025-02-05,36.0,synthetic
PO-20250206-00338,Bone-in Ribeye,2025-02-04,2025-02-06,36.0,delivered,Northlake Beef Co.,2025-02-06,36.0,synthetic
PO-20250210-00339,Bone-in Ribeye,2025-02-08,2025-02-10,51.0,delivered,Northlake Beef Co.,2025-02-10,51.0,synthetic
PO-20250211-00340,Bone-in Ribeye,2025-02-09,2025-02-11,45.0,delivered,Northlake Beef Co.,2025-02-11,45.0,synthetic
PO-20250212-00341,Bone-in Ribeye,2025-02-10,2025-02-12,36.0,delivered,Northlake Beef Co.,2025-02-12,36.0,synthetic
PO-20250215-00342,Bone-in Ribeye,2025-02-13,2025-02-15,33.0,delivered,Northlake Beef Co.,2025-02-15,33.0,synthetic
PO-20250218-00343,Bone-in Ribeye,2025-02-16,2025-02-18,105.0,delivered,Northlake Beef Co.,2025-02-18,105.0,synthetic
PO-20250220-00344,Bone-in Ribeye,2025-02-18,2025-02-20,6.0,delivered,Northlake Beef Co.,2025-02-20,6.0,synthetic
PO-20250222-00345,Bone-in Ribeye,2025-02-20,2025-02-22,45.0,delivered,Northlake Beef Co.,2025-02-22,45.0,synthetic
PO-20250224-00346,Bone-in Ribeye,2025-02-22,2025-02-24,33.0,delivered,Northlake Beef Co.,2025-02-24,33.0,synthetic
PO-20250225-00347,Bone-in Ribeye,2025-02-20,2025-02-22,15.0,delivered,Northlake Beef Co.,2025-02-25,15.0,synthetic
PO-20250227-00348,Bone-in Ribeye,2025-02-23,2025-02-25,36.0,delivered,Northlake Beef Co.,2025-02-27,36.0,synthetic
PO-20250303-00349,Bone-in Ribeye,2025-03-01,2025-03-03,138.0,delivered,Northlake Beef Co.,2025-03-03,138.0,synthetic
PO-20250304-00350,Bone-in Ribeye,2025-03-02,2025-03-04,27.0,delivered,Northlake Beef Co.,2025-03-04,27.0,synthetic
PO-20250308-00351,Bone-in Ribeye,2025-03-06,2025-03-08,126.0,delivered,Northlake Beef Co.,2025-03-08,126.0,synthetic
PO-20250314-00352,Bone-in Ribeye,2025-03-12,2025-03-14,126.0,delivered,Northlake Beef Co.,2025-03-14,126.0,synthetic
PO-20250315-00353,Bone-in Ribeye,2025-03-13,2025-03-15,18.0,delivered,Northlake Beef Co.,2025-03-15,18.0,synthetic
PO-20250320-00354,Bone-in Ribeye,2025-03-16,2025-03-18,225.0,delivered,Northlake Beef Co.,2025-03-20,225.0,synthetic
PO-20250324-00355,Bone-in Ribeye,2025-03-22,2025-03-24,171.0,delivered,Northlake Beef Co.,2025-03-24,171.0,synthetic
PO-20250327-00356,Bone-in Ribeye,2025-03-25,2025-03-27,18.0,delivered,Northlake Beef Co.,2025-03-27,18.0,synthetic
PO-20250331-00357,Bone-in Ribeye,2025-03-29,2025-03-31,141.0,delivered,Northlake Beef Co.,2025-03-31,141.0,synthetic
PO-20250405-00358,Bone-in Ribeye,2025-04-03,2025-04-05,153.0,delivered,Northlake Beef Co.,2025-04-05,153.0,synthetic
PO-20250407-00359,Bone-in Ribeye,2025-04-05,2025-04-07,57.0,delivered,Northlake Beef Co.,2025-04-07,57.0,synthetic
PO-20250408-00360,Bone-in Ribeye,2025-04-06,2025-04-08,36.0,delivered,Northlake Beef Co.,2025-04-08,36.0,synthetic
PO-20250412-00361,Bone-in Ribeye,2025-04-10,2025-04-12,3.0,delivered,Northlake Beef Co.,2025-04-12,3.0,synthetic
PO-20250414-00362,Bone-in Ribeye,2025-04-12,2025-04-14,99.43,short_shipped,Northlake Beef Co.,2025-04-14,93.0,synthetic
PO-20250415-00363,Bone-in Ribeye,2025-04-13,2025-04-15,33.0,delivered,Northlake Beef Co.,2025-04-15,33.0,synthetic
PO-20250416-00364,Bone-in Ribeye,2025-04-14,2025-04-16,6.0,delivered,Northlake Beef Co.,2025-04-16,6.0,synthetic
PO-20250421-00365,Bone-in Ribeye,2025-04-17,2025-04-19,117.0,delivered,Northlake Beef Co.,2025-04-21,117.0,synthetic
PO-20250422-00366,Bone-in Ribeye,2025-04-20,2025-04-22,9.0,delivered,Northlake Beef Co.,2025-04-22,9.0,synthetic
PO-20250423-00367,Bone-in Ribeye,2025-04-21,2025-04-23,6.0,delivered,Northlake Beef Co.,2025-04-23,6.0,synthetic
PO-20250424-00368,Bone-in Ribeye,2025-04-22,2025-04-24,18.0,delivered,Northlake Beef Co.,2025-04-24,18.0,synthetic
PO-20250426-00369,Bone-in Ribeye,2025-04-24,2025-04-26,3.0,delivered,Northlake Beef Co.,2025-04-26,3.0,synthetic
PO-20250428-00370,Bone-in Ribeye,2025-04-26,2025-04-28,75.0,delivered,Northlake Beef Co.,2025-04-28,75.0,synthetic
PO-20250429-00371,Bone-in Ribeye,2025-04-27,2025-04-29,42.0,delivered,Northlake Beef Co.,2025-04-29,42.0,synthetic
PO-20250502-00372,Bone-in Ribeye,2025-04-30,2025-05-02,15.0,delivered,Northlake Beef Co.,2025-05-02,15.0,synthetic
PO-20250505-00373,Bone-in Ribeye,2025-05-03,2025-05-05,60.0,delivered,Northlake Beef Co.,2025-05-05,60.0,synthetic
PO-20250506-00374,Bone-in Ribeye,2025-05-04,2025-05-06,111.0,delivered,Northlake Beef Co.,2025-05-06,111.0,synthetic
PO-20250508-00375,Bone-in Ribeye,2025-05-06,2025-05-08,6.0,delivered,Northlake Beef Co.,2025-05-08,6.0,synthetic
PO-20250512-00376,Bone-in Ribeye,2025-05-10,2025-05-12,141.0,delivered,Northlake Beef Co.,2025-05-12,141.0,synthetic
PO-20250514-00377,Bone-in Ribeye,2025-05-12,2025-05-14,18.0,delivered,Northlake Beef Co.,2025-05-14,18.0,synthetic
PO-20250517-00378,Bone-in Ribeye,2025-05-15,2025-05-17,18.0,delivered,Northlake Beef Co.,2025-05-17,18.0,synthetic
PO-20250520-00379,Bone-in Ribeye,2025-05-18,2025-05-20,114.0,delivered,Northlake Beef Co.,2025-05-20,114.0,synthetic
PO-20250521-00380,Bone-in Ribeye,2025-05-19,2025-05-21,45.0,delivered,Northlake Beef Co.,2025-05-21,45.0,synthetic
PO-20250524-00381,Bone-in Ribeye,2025-05-21,2025-05-23,63.0,delivered,Northlake Beef Co.,2025-05-24,63.0,synthetic
PO-20250531-00382,Bone-in Ribeye,2025-05-29,2025-05-31,186.0,delivered,Northlake Beef Co.,2025-05-31,186.0,synthetic
PO-20250602-00383,Bone-in Ribeye,2025-05-31,2025-06-02,36.0,delivered,Northlake Beef Co.,2025-06-02,36.0,synthetic
PO-20250603-00384,Bone-in Ribeye,2025-06-01,2025-06-03,84.0,delivered,Northlake Beef Co.,2025-06-03,84.0,synthetic
PO-20250604-00385,Bone-in Ribeye,2025-06-02,2025-06-04,6.0,delivered,Northlake Beef Co.,2025-06-04,6.0,synthetic
PO-20250605-00386,Bone-in Ribeye,2025-06-03,2025-06-05,27.0,delivered,Northlake Beef Co.,2025-06-05,27.0,synthetic
PO-20250607-00387,Bone-in Ribeye,2025-06-05,2025-06-07,9.0,delivered,Northlake Beef Co.,2025-06-07,9.0,synthetic
PO-20250609-00388,Bone-in Ribeye,2025-06-07,2025-06-09,81.0,delivered,Northlake Beef Co.,2025-06-09,81.0,synthetic
PO-20250610-00389,Bone-in Ribeye,2025-06-08,2025-06-10,6.0,delivered,Northlake Beef Co.,2025-06-10,6.0,synthetic
PO-20250611-00390,Bone-in Ribeye,2025-06-09,2025-06-11,27.0,delivered,Northlake Beef Co.,2025-06-11,27.0,synthetic
PO-20250613-00391,Bone-in Ribeye,2025-06-10,2025-06-12,9.0,delivered,Northlake Beef Co.,2025-06-13,9.0,synthetic
PO-20250614-00392,Bone-in Ribeye,2025-06-12,2025-06-14,12.0,delivered,Northlake Beef Co.,2025-06-14,12.0,synthetic
PO-20250616-00393,Bone-in Ribeye,2025-06-14,2025-06-16,42.0,delivered,Northlake Beef Co.,2025-06-16,42.0,synthetic
PO-20250617-00394,Bone-in Ribeye,2025-06-15,2025-06-17,24.0,delivered,Northlake Beef Co.,2025-06-17,24.0,synthetic
PO-20250618-00395,Bone-in Ribeye,2025-06-16,2025-06-18,3.34,short_shipped,Northlake Beef Co.,2025-06-18,3.0,synthetic
PO-20250623-00396,Bone-in Ribeye,2025-06-21,2025-06-23,270.0,delivered,Northlake Beef Co.,2025-06-23,270.0,synthetic
PO-20250624-00397,Bone-in Ribeye,2025-06-22,2025-06-24,63.0,delivered,Northlake Beef Co.,2025-06-24,63.0,synthetic
